gcc_name11, mb_cat11, ste_name11, sa3_name11, sa2_main11, ste_code11, sa3_code11, sa4_name11, persons_usually_resident, sa4_code11, sa2_name11, gcc_code11, mb_code11, dwellings, sa1_main11
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",89,"116","Mount Druitt - Whalan","1GSYD","10105090000",33,"11603131731"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",93,"116","Mount Druitt - Whalan","1GSYD","10105100000",38,"11603131731"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",112,"116","Mount Druitt - Whalan","1GSYD","10105120000",35,"11603131702"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",114,"116","Mount Druitt - Whalan","1GSYD","10105130000",29,"11603131721"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",63,"116","Mount Druitt - Whalan","1GSYD","10107340000",16,"11603131736"
"Greater Sydney","Education","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",0,"116","Hassall Grove - Plumpton","1GSYD","10106160000",0,"11603131534"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10106780000",0,"11603131703"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",110,"116","Bidwill - Hebersham - Emerton","1GSYD","10107520000",24,"11603131325"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",82,"116","Mount Druitt - Whalan","1GSYD","10107350000",34,"11603131736"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",92,"116","Mount Druitt - Whalan","1GSYD","10111520000",44,"11603131702"
"Greater Sydney","Agricultural","New South Wales","Blacktown - North","116021312","1","11602","Sydney - Blacktown",118,"116","Riverstone - Marsden Park","1GSYD","10085782000",37,"11602131222"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",0,"116","Glendenning Dean Park","1GSYD","10085820000",0,"11603131414"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",0,"116","Glendenning Dean Park","1GSYD","10085830000",0,"11603131413"
"Greater Sydney","Agricultural","New South Wales","Blacktown - North","116021312","1","11602","Sydney - Blacktown",0,"116","Riverstone - Marsden Park","1GSYD","10085781000",0,"11602131222"
"Greater Sydney","Agricultural","New South Wales","Blacktown - North","116021312","1","11602","Sydney - Blacktown",274,"116","Riverstone - Marsden Park","1GSYD","10086920000",190,"11602131202"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",132,"116","Glendenning Dean Park","1GSYD","10089060000",41,"11603131413"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",124,"116","Glendenning Dean Park","1GSYD","10089070000",39,"11603131412"
"Greater Sydney","Agricultural","New South Wales","Blacktown - North","116021312","1","11602","Sydney - Blacktown",50,"116","Riverstone - Marsden Park","1GSYD","10089000000",17,"11602131202"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",124,"116","Glendenning Dean Park","1GSYD","10089011000",37,"11603131411"
"Greater Sydney","Transport","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",0,"116","Glendenning Dean Park","1GSYD","10089012000",0,"11603131418"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",149,"116","Glendenning Dean Park","1GSYD","10089020000",48,"11603131411"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",123,"116","Glendenning Dean Park","1GSYD","10089030000",39,"11603131411"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",147,"116","Glendenning Dean Park","1GSYD","10089040000",45,"11603131411"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031314","1","11603","Sydney - Blacktown",162,"116","Glendenning Dean Park","1GSYD","10089080000",51,"11603131412"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10112790000",0,"11603131905"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",64,"116","Rooty Hill - Minchinbury","1GSYD","10107360000",23,"11603131945"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",79,"116","Mount Druitt - Whalan","1GSYD","10109940000",32,"11603131739"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",249,"116","Mount Druitt - Whalan","1GSYD","10110120000",99,"11603131741"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",138,"116","Mount Druitt - Whalan","1GSYD","10109950000",38,"11603131740"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",67,"116","Mount Druitt - Whalan","1GSYD","10107310000",18,"11603131745"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",86,"116","Mount Druitt - Whalan","1GSYD","10104930000",31,"11603131707"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",76,"116","Mount Druitt - Whalan","1GSYD","10105260000",31,"11603131728"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",125,"116","Mount Druitt - Whalan","1GSYD","10105220000",34,"11603131724"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",0,"116","Bidwill - Hebersham - Emerton","1GSYD","10106090000",0,"11603131316"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",93,"116","Lethbridge Park - Tregear","1GSYD","10104680000",34,"11603131631"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",150,"116","Lethbridge Park - Tregear","1GSYD","10104710000",48,"11603131627"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",102,"116","Lethbridge Park - Tregear","1GSYD","10104580000",34,"11603131608"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",94,"116","Lethbridge Park - Tregear","1GSYD","10104590000",33,"11603131641"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10104920000",0,"11603131708"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",113,"116","Lethbridge Park - Tregear","1GSYD","10104600000",33,"11603131640"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",105,"116","Lethbridge Park - Tregear","1GSYD","10104610000",33,"11603131639"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",112,"116","Lethbridge Park - Tregear","1GSYD","10104630000",34,"11603131638"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",179,"116","Lethbridge Park - Tregear","1GSYD","10104640000",56,"11603131638"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",115,"116","Lethbridge Park - Tregear","1GSYD","10104650000",44,"11603131630"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",118,"116","Lethbridge Park - Tregear","1GSYD","10104660000",36,"11603131636"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",117,"116","Lethbridge Park - Tregear","1GSYD","10104720000",44,"11603131620"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",113,"116","Lethbridge Park - Tregear","1GSYD","10104730000",40,"11603131617"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",114,"116","Lethbridge Park - Tregear","1GSYD","10104740000",39,"11603131620"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",94,"116","Lethbridge Park - Tregear","1GSYD","10104780000",34,"11603131618"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",0,"116","Lethbridge Park - Tregear","1GSYD","10104790000",0,"11603131632"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",82,"116","Mount Druitt - Whalan","1GSYD","10104800000",33,"11603131715"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",149,"116","Lethbridge Park - Tregear","1GSYD","10104810000",51,"11603131617"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",127,"116","Mount Druitt - Whalan","1GSYD","10104820000",59,"11603131706"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",143,"116","Mount Druitt - Whalan","1GSYD","10104840000",39,"11603131732"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",118,"116","Mount Druitt - Whalan","1GSYD","10104850000",36,"11603131710"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",46,"116","Mount Druitt - Whalan","1GSYD","10104860000",32,"11603131733"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",138,"116","Mount Druitt - Whalan","1GSYD","10104880000",42,"11603131708"
"Greater Sydney","Education","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10104890000",0,"11603131732"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",135,"116","Mount Druitt - Whalan","1GSYD","10104900000",47,"11603131707"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",189,"116","Lethbridge Park - Tregear","1GSYD","10104910000",47,"11603131615"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",171,"116","Mount Druitt - Whalan","1GSYD","10104940000",53,"11603131707"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",0,"116","Lethbridge Park - Tregear","1GSYD","10104950000",0,"11603131623"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10104960000",0,"11603131709"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",53,"116","Mount Druitt - Whalan","1GSYD","10104970000",26,"11603131711"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",101,"116","Lethbridge Park - Tregear","1GSYD","10104980000",37,"11603131623"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",94,"116","Rooty Hill - Minchinbury","1GSYD","10105370000",31,"11603131948"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",104,"116","Bidwill - Hebersham - Emerton","1GSYD","10104990000",33,"11603131317"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",118,"116","Lethbridge Park - Tregear","1GSYD","10105000000",37,"11603131614"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",89,"116","Bidwill - Hebersham - Emerton","1GSYD","10105010000",35,"11603131316"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",0,"116","Bidwill - Hebersham - Emerton","1GSYD","10106100000",0,"11603131316"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",182,"116","Lethbridge Park - Tregear","1GSYD","10105020000",53,"11603131622"
"Greater Sydney","Education","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",0,"116","Bidwill - Hebersham - Emerton","1GSYD","10105030000",0,"11603131336"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",125,"116","Bidwill - Hebersham - Emerton","1GSYD","10105040000",37,"11603131339"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",113,"116","Mount Druitt - Whalan","1GSYD","10105050000",34,"11603131721"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",35,"116","Bidwill - Hebersham - Emerton","1GSYD","10107510000",33,"11603131326"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",105,"116","Bidwill - Hebersham - Emerton","1GSYD","10105140000",35,"11603131307"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",102,"116","Bidwill - Hebersham - Emerton","1GSYD","10105150000",35,"11603131314"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",100,"116","Mount Druitt - Whalan","1GSYD","10105180000",36,"11603131729"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",108,"116","Mount Druitt - Whalan","1GSYD","10105190000",29,"11603131729"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",115,"116","Bidwill - Hebersham - Emerton","1GSYD","10105240000",40,"11603131314"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",104,"116","Mount Druitt - Whalan","1GSYD","10105250000",37,"11603131724"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",130,"116","Rooty Hill - Minchinbury","1GSYD","10105280000",43,"11603131941"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",110,"116","Rooty Hill - Minchinbury","1GSYD","10105290000",29,"11603131940"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",129,"116","Rooty Hill - Minchinbury","1GSYD","10105300000",36,"11603131941"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",184,"116","Rooty Hill - Minchinbury","1GSYD","10105350000",52,"11603131948"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",160,"116","Rooty Hill - Minchinbury","1GSYD","10105360000",47,"11603131931"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",81,"116","Mount Druitt - Whalan","1GSYD","10110030000",30,"11603131736"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",182,"116","Hassall Grove - Plumpton","1GSYD","10105380000",46,"11603131531"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10105390000",0,"11603131918"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",147,"116","Rooty Hill - Minchinbury","1GSYD","10105400000",47,"11603131918"
